trade_id,symbol,strategy,action,entry_date,exit_date,holding_days,entry_spot,exit_spot,contracts,entry_price,pnl_dollar,pnl_pct,close_reason
698,META,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-02,2023-05-15,13,237.1573944091797,236.78070068359372,30,0.5815211891388969,1172.7,8.85,PROFIT_TARGET_50%
700,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-05-05,2023-05-15,10,170.05999755859375,166.35000610351562,30,0.7535976649926148,1417.06,11.12,PROFIT_TARGET_50%
703,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-15,2023-05-17,2,97.4000015258789,103.75,30,0.6474858054126971,1065.01,8.16,PROFIT_TARGET_50%
693,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-04-27,2023-05-18,21,314.4211730957031,331.0279235839844,30,3.8165041354977234,17446.92,152.38,PROFIT_TARGET_DEBIT
701,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-11,2023-05-18,7,28.51948547363281,31.613136291503903,30,0.5080601482969007,4188.29,274.79,PROFIT_TARGET_DEBIT
702,TSLA,BEAR_PUT_SPREAD,BUY_DEBIT,2023-05-15,2023-05-18,3,166.35000610351562,176.88999938964844,30,2.2660796460654353,-2811.22,-41.35,STOP_LOSS_DEBIT
694,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2023-04-27,2023-05-22,25,165.7093505859375,171.64356994628906,30,2.177184932460385,8423.45,128.97,PROFIT_TARGET_DEBIT
704,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-17,2023-05-22,5,103.75,108.0,30,0.6564084209341372,1074.12,8.24,PROFIT_TARGET_50%
709,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-22,2023-05-25,3,108.0,120.3499984741211,30,0.4030108368660965,813.27,5.9,PROFIT_TARGET_50%
699,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-04,2023-05-30,26,297.14044189453125,322.9462890625,30,4.514967234637709,16410.1,121.15,EXPIRED
707,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-18,2023-05-30,12,31.613136291503903,40.02886962890625,30,1.978731615832177,7556.24,127.29,PROFIT_TARGET_DEBIT
710,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-25,2023-05-30,5,120.3499984741211,125.2699966430664,30,0.5710105724741252,853.54,6.42,PROFIT_TARGET_50%
711,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-30,2023-06-02,3,201.16000366210935,213.97000122070312,30,0.6038059467823267,1578.15,11.97,PROFIT_TARGET_50%
706,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-18,2023-06-06,19,331.0279235839844,348.2728271484375,30,4.1546743080002955,15613.95,125.27,PROFIT_TARGET_DEBIT
705,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-18,2023-06-12,25,402.390869140625,416.3756408691406,30,4.574047714967463,16232.86,118.3,EXPIRED
712,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-05-30,2023-06-12,13,125.2699966430664,129.19000244140625,30,0.6557229469943415,1373.63,10.54,PROFIT_TARGET_50%
714,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-06-02,2023-06-12,10,39.2464714050293,39.40523147583008,30,0.3267151687628418,596.82,4.26,PROFIT_TARGET_50%
717,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-06-12,2023-06-14,2,39.40523147583008,42.91341400146485,30,0.32060166275101387,572.47,4.08,PROFIT_TARGET_50%
708,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-22,2023-06-15,24,171.64356994628906,183.2802581787109,30,2.368538730008524,7849.38,110.47,EXPIRED
713,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-05-30,2023-06-20,21,260.2347106933594,281.8548278808594,30,4.261957784899337,16993.8,132.91,PROFIT_TARGET_DEBIT
721,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-06-20,2023-06-26,6,118.93000030517578,107.51000213623048,30,0.6448642773245528,-2249.85,-17.22,STOP_LOSS
719,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-06-14,2023-06-27,13,42.91341400146485,41.79458236694336,30,0.607443278406808,889.9,6.75,PROFIT_TARGET_50%
715,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-06,2023-06-30,24,348.2728271484375,363.080322265625,30,3.6981919579325933,18860.42,170.0,PROFIT_TARGET_DEBIT
716,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-12,2023-07-06,24,416.3756408691406,423.5677795410156,30,4.334571958106409,12654.62,97.32,EXPIRED
718,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-12,2023-07-06,24,249.8300018310547,276.5400085449219,30,2.2436382047282137,8224.09,122.18,EXPIRED
720,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-15,2023-07-10,25,183.2802581787109,185.84210205078125,30,1.7415971297455926,-2743.49,-52.51,STOP_LOSS_DEBIT
722,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-26,2023-07-12,16,276.0458984375,306.6471862792969,30,4.241891270168907,16410.71,128.96,PROFIT_TARGET_DEBIT
726,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2023-07-06,2023-07-13,7,276.5400085449219,277.8999938964844,30,1.0208229628034644,1487.33,5.52,PROFIT_TARGET_50%
728,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-07-12,2023-07-13,1,43.8166389465332,45.88760757446289,30,0.5715106192806416,774.72,5.83,PROFIT_TARGET_50%
729,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-07-13,2023-07-17,4,45.88760757446289,46.37065887451172,30,0.31732180891980866,591.24,4.21,PROFIT_TARGET_50%
724,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-30,2023-07-18,18,363.080322265625,379.1202392578125,30,3.7293558375023537,14363.05,128.38,PROFIT_TARGET_DEBIT
732,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-18,2023-07-20,2,379.1202392578125,370.29437255859375,30,3.822555276984147,-4939.88,-43.08,STOP_LOSS_DEBIT
730,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-13,2023-07-21,8,277.8999938964844,260.0199890136719,30,4.06923630421484,-5288.97,-43.32,STOP_LOSS_DEBIT
731,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-17,2023-07-21,4,46.37065887451172,44.22285079956055,30,2.0232305145971363,-2512.46,-41.39,STOP_LOSS_DEBIT
723,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2023-06-28,2023-07-24,26,327.4705810546875,336.49951171875,30,4.587676642251594,16191.97,117.65,EXPIRED
725,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-06,2023-07-25,19,423.5677795410156,438.7702331542969,30,3.731664947690774,15155.0,135.37,PROFIT_TARGET_DEBIT
734,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-07-21,2023-07-25,4,44.22285079956055,45.59018325805664,30,0.40146434227320626,642.29,4.66,PROFIT_TARGET_50%
737,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-25,2023-07-27,2,342.2230529785156,322.46856689453125,30,4.565699959858819,-7953.27,-58.07,STOP_LOSS_DEBIT
738,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-07-26,2023-07-28,2,45.36362838745117,46.65910339355469,30,0.2556799703028046,481.99,3.39,PROFIT_TARGET_50%
740,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-28,2023-08-02,5,46.65910339355469,44.182918548583984,30,2.1225332160754427,-3014.03,-47.33,STOP_LOSS_DEBIT
736,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-25,2023-08-03,9,438.7702331542969,432.4118347167969,30,3.7141705458123084,-5105.55,-45.82,STOP_LOSS_DEBIT
727,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-12,2023-08-04,23,186.98509216308597,179.31927490234375,30,2.4566020741418697,-7403.52,-100.46,STOP_LOSS_DEBIT
733,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-20,2023-08-04,15,370.29437255859375,365.6553649902344,30,4.133470204118211,-6243.27,-50.35,STOP_LOSS_DEBIT
742,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-08-07,2023-08-09,2,45.32869720458984,42.47126007080078,30,1.6254483002222795,-2827.84,-57.99,STOP_LOSS_DEBIT
741,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2023-08-04,2023-08-10,6,115.81999969482422,110.2300033569336,30,2.1831375275101053,-2813.85,-42.96,STOP_LOSS_DEBIT
739,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-07-27,2023-08-11,15,308.9965515136719,299.01422119140625,30,4.1241661021109195,-6618.28,-53.49,STOP_LOSS_DEBIT
735,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2023-07-24,2023-08-14,21,269.0599975585937,239.75999450683597,30,1.2181428169584976,2218.85,8.42,PROFIT_TARGET_50%
743,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2023-08-16,2023-08-23,7,174.21372985839844,178.7030029296875,30,2.1156393483917952,-2742.1,-43.2,STOP_LOSS_DEBIT
745,TSLA,BEAR_PUT_SPREAD,BUY_DEBIT,2023-08-17,2023-08-23,6,219.22000122070312,236.8600006103516,30,2.45045951155565,-3451.03,-46.94,STOP_LOSS_DEBIT
746,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2023-08-18,2023-08-28,10,105.4499969482422,102.61000061035156,30,0.5357048162693747,877.7,6.55,PROFIT_TARGET_50%
744,MSFT,BEAR_PUT_SPREAD,BUY_DEBIT,2023-08-16,2023-08-29,13,313.06744384765625,320.8941650390625,30,4.448637285272227,-6631.92,-49.69,STOP_LOSS_DEBIT
747,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-08-21,2023-08-29,8,46.875675201416016,48.68914031982422,30,0.32339502875217785,690.46,4.92,PROFIT_TARGET_50%
748,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-08-23,2023-08-29,6,236.8600006103516,257.17999267578125,30,0.6316795194166076,-2248.2,-17.16,STOP_LOSS
749,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2023-08-24,2023-08-29,5,174.0262908935547,181.66297912597656,30,2.196111931944003,-3734.5,-56.68,STOP_LOSS_DEBIT
754,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2023-09-05,2023-09-06,1,187.1685028076172,180.46913146972656,30,0.5914079629191917,-2323.88,-17.57,STOP_LOSS
751,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-08-29,2023-09-07,9,432.7201232910156,428.5679016113281,30,3.50061758533667,-4471.45,-42.58,STOP_LOSS_DEBIT
750,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2023-08-28,2023-09-11,14,102.61000061035156,105.31999969482422,30,0.4718496057379067,729.73,5.37,PROFIT_TARGET_50%
757,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-07,2023-09-13,6,175.1905517578125,171.88522338867188,30,0.5817575553462113,950.44,7.17,PROFIT_TARGET_50%
752,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-08-29,2023-09-15,17,368.3385009765625,364.4464721679688,30,3.7974435441489476,-6799.57,-59.69,STOP_LOSS_DEBIT
758,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-11,2023-09-15,4,105.31999969482422,101.48999786376952,30,0.6308412107914911,1160.2,8.85,PROFIT_TARGET_50%
755,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-09-05,2023-09-21,16,297.5371398925781,293.1556701660156,30,3.899887697613792,-5434.48,-46.45,STOP_LOSS_DEBIT
756,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-09-06,2023-09-21,15,46.97336959838867,40.94061279296875,30,0.2967224768560539,-1643.88,-11.65,STOP_LOSS
759,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-13,2023-09-21,8,171.88522338867188,171.60894775390625,30,0.6817155220421895,1055.89,8.15,PROFIT_TARGET_50%
760,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-15,2023-09-21,6,101.48999786376952,96.11000061035156,30,0.5623752573824614,1214.86,9.13,PROFIT_TARGET_50%
753,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2023-08-31,2023-09-22,22,258.0799865722656,244.8800048828125,30,4.036935812954681,-10636.5,-87.83,STOP_LOSS_DEBIT
761,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-21,2023-09-27,6,171.60894775390625,168.15565490722656,30,0.5265794137228106,892.54,6.65,PROFIT_TARGET_50%
765,QQQ,BEAR_PUT_SPREAD,BUY_DEBIT,2023-09-26,2023-10-02,6,348.63531494140625,355.5743103027344,30,4.060291808645786,-5106.45,-41.92,STOP_LOSS_DEBIT
762,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-21,2023-10-06,15,96.11000061035156,107.23999786376952,30,0.47588234913087124,-2163.99,-15.94,STOP_LOSS
763,MSFT,BEAR_PUT_SPREAD,BUY_DEBIT,2023-09-22,2023-10-06,14,309.7550964355469,319.7705078125,30,3.897402738135739,-8042.77,-68.79,STOP_LOSS_DEBIT
764,SPY,BEAR_PUT_SPREAD,BUY_DEBIT,2023-09-25,2023-10-11,16,417.8785705566406,421.8327941894531,30,4.179229534072988,-5206.58,-41.53,STOP_LOSS_DEBIT
767,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-27,2023-10-11,14,42.388919830322266,46.718841552734375,30,0.8009529244732216,-3603.99,-28.61,STOP_LOSS
769,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2023-10-06,2023-10-11,5,260.5299987792969,262.989990234375,30,1.1544293478084917,1788.68,6.74,PROFIT_TARGET_50%
766,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-09-27,2023-10-12,15,168.15565490722656,178.29849243164062,30,0.6569219480425126,-2246.09,-17.24,STOP_LOSS
770,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-10-11,2023-10-17,6,46.718841552734375,43.85618209838867,30,2.126382079460871,-3667.09,-57.49,STOP_LOSS_DEBIT
771,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2023-10-11,2023-10-18,7,262.989990234375,242.67999267578125,30,4.048050923223627,-7341.37,-60.45,STOP_LOSS_DEBIT
772,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-13,2023-10-20,7,417.17279052734375,407.2052001953125,30,1.0401515273187982,2123.35,7.9,PROFIT_TARGET_50%
774,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-18,2023-10-24,6,173.4934844970703,171.12550354003906,30,0.6260070430947309,981.3,7.48,PROFIT_TARGET_50%
768,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-10-02,2023-10-25,23,304.14910888671875,296.9225769042969,30,4.03018514299535,-11619.31,-96.1,STOP_LOSS_DEBIT
777,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-20,2023-10-25,5,407.2052001953125,403.6860046386719,30,1.2425303398636913,1965.45,7.48,PROFIT_TARGET_50%
778,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-24,2023-10-26,2,171.12550354003906,164.66290283203125,30,0.4258611364565592,780.31,5.69,PROFIT_TARGET_50%
780,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-25,2023-10-31,6,41.701202392578125,40.704063415527344,30,0.6208467190625511,891.97,6.79,PROFIT_TARGET_50%
775,AMD,BEAR_PUT_SPREAD,BUY_DEBIT,2023-10-18,2023-11-01,14,102.16999816894533,108.04000091552734,30,1.7239143138860413,-3130.79,-60.54,STOP_LOSS_DEBIT
781,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-26,2023-11-02,7,164.66290283203125,175.20037841796875,30,0.7483389553971378,-3761.27,-29.49,STOP_LOSS
782,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-31,2023-11-02,2,40.704063415527344,43.424991607666016,30,0.43676779048915715,-1818.49,-13.28,STOP_LOSS
776,QQQ,BEAR_PUT_SPREAD,BUY_DEBIT,2023-10-19,2023-11-03,15,354.3045959472656,361.9228210449219,30,4.012407132507704,-7137.99,-59.3,STOP_LOSS_DEBIT
779,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2023-10-25,2023-11-03,9,403.6860046386719,420.2569274902344,30,1.1901880612645357,-4490.94,-16.99,STOP_LOSS
773,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2023-10-17,2023-11-06,20,324.46063232421875,348.37060546875,30,3.9942147444187412,16899.37,141.03,PROFIT_TARGET_DEBIT
783,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-11-01,2023-11-07,6,205.66000366210935,222.17999267578125,30,0.6974396135929446,-2207.71,-17.1,STOP_LOSS
785,MSFT,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-06,2023-11-08,2,348.37060546875,354.8879699707031,30,1.13838100154166,1668.87,6.28,PROFIT_TARGET_50%
786,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-11-07,2023-11-09,2,222.17999267578125,209.97999572753903,30,0.7229973438818504,1047.54,8.16,PROFIT_TARGET_50%
787,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-07,2023-11-10,3,113.4499969482422,118.58999633789062,30,0.3842564453868018,666.11,4.81,PROFIT_TARGET_50%
789,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2023-11-09,2023-11-14,5,209.97999572753903,237.41000366210935,30,0.631652251951671,-3639.17,-27.77,STOP_LOSS
792,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-10,2023-11-16,6,118.58999633789062,119.83000183105467,30,0.41799406845023324,598.13,4.35,PROFIT_TARGET_50%
784,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-11-02,2023-11-20,18,308.163818359375,337.010498046875,30,4.015683575834913,15842.49,131.51,PROFIT_TARGET_DEBIT
793,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-14,2023-11-20,6,433.8307800292969,439.1771240234375,30,0.9526432181981157,1845.89,6.8,PROFIT_TARGET_50%
796,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-20,2023-11-27,7,121.52999877929688,122.6500015258789,30,0.5055955881531018,708.4,5.25,PROFIT_TARGET_50%
795,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-20,2023-11-28,8,439.1771240234375,439.8249206542969,30,0.8953591761677266,1346.8,4.93,PROFIT_TARGET_50%
794,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-16,2023-11-29,13,49.38786315917969,48.05035781860352,30,0.5375671619501479,689.72,5.15,PROFIT_TARGET_50%
798,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-28,2023-12-01,3,439.8249206542969,443.8564758300781,30,0.7674870450805926,1365.42,4.93,PROFIT_TARGET_50%
799,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-11-29,2023-12-01,2,48.05035781860352,46.67792510986328,30,0.9937634012249132,-1276.77,-42.83,STOP_LOSS_DEBIT
788,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2023-11-08,2023-12-04,26,354.8879699707031,361.4241333007813,30,4.199788440960262,6628.03,52.61,EXPIRED
790,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-11-10,2023-12-04,24,372.434814453125,380.2398986816406,30,4.6059747252456305,16137.08,116.78,EXPIRED
791,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2023-11-10,2023-12-04,24,184.1548614501953,187.1483459472656,30,1.8969383397710473,709.22,12.46,EXPIRED
797,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-11-27,2023-12-07,10,122.6500015258789,128.3699951171875,30,0.426944356729531,972.61,7.09,PROFIT_TARGET_50%
802,MSFT,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-04,2023-12-08,4,361.4241333007813,366.40771484375,30,0.9205175512200547,2165.86,7.95,PROFIT_TARGET_50%
805,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-07,2023-12-11,4,128.3699951171875,134.41000366210938,30,0.5277548603193374,957.92,7.14,PROFIT_TARGET_50%
807,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-11,2023-12-14,3,134.41000366210938,138.0,30,0.5087209465308806,1027.68,7.63,PROFIT_TARGET_50%
800,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-01,2023-12-19,18,443.8564758300781,460.9351196289063,30,3.830765744321411,16122.44,140.29,PROFIT_TARGET_DEBIT
808,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-14,2023-12-19,5,138.0,140.14999389648438,30,0.4223839264871323,642.89,4.68,PROFIT_TARGET_50%
803,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-05,2023-12-22,17,381.1947021484375,402.7556457519531,30,4.336291872486356,16369.74,125.84,PROFIT_TARGET_DEBIT
810,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-19,2023-12-26,7,140.14999389648438,143.41000366210938,30,0.5820289392408142,886.8,6.69,PROFIT_TARGET_50%
801,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-04,2023-12-28,24,187.1483459472656,191.24839782714844,30,2.488143324999484,7490.57,100.35,EXPIRED
812,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-26,2023-12-28,2,143.41000366210938,148.75999450683594,30,0.4464226541055556,721.59,5.28,PROFIT_TARGET_50%
804,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-07,2024-01-02,26,242.63999938964844,248.4199981689453,30,2.109926075621644,3885.22,61.38,EXPIRED
806,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-08,2024-01-02,25,47.42171096801758,48.0825309753418,30,2.4465151444439766,1863.05,25.38,EXPIRED
811,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-22,2024-01-02,11,402.7556457519531,397.2542114257813,30,3.431483732071399,-6551.76,-63.64,STOP_LOSS_DEBIT
813,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2023-12-28,2024-01-02,5,148.75999450683594,138.5800018310547,30,0.4496040829274506,-2282.96,-16.72,STOP_LOSS
814,META,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-28,2024-01-02,5,355.2008361816406,343.2755126953125,30,4.229762202857458,-6086.69,-47.97,STOP_LOSS_DEBIT
809,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2023-12-19,2024-01-03,15,460.9351196289063,455.062255859375,30,4.2221227656721965,-7227.3,-57.06,STOP_LOSS_DEBIT
815,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-02,2024-01-08,6,138.5800018310547,146.17999267578125,30,0.5100826552592377,1015.79,7.54,PROFIT_TARGET_50%
816,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-05,2024-01-09,4,49.00988006591797,53.045711517333984,30,1.0885475622792953,4775.74,146.24,PROFIT_TARGET_DEBIT
820,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-08,2024-01-16,8,146.17999267578125,158.74000549316406,30,0.4916278318691525,1183.65,8.75,PROFIT_TARGET_50%
817,META,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-05,2024-01-19,14,348.8862609863281,380.112060546875,30,4.028230273407033,15761.08,130.42,PROFIT_TARGET_DEBIT
821,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-09,2024-01-19,10,53.045711517333984,59.385440826416016,30,1.0192375520589705,6790.61,222.08,PROFIT_TARGET_DEBIT
823,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-16,2024-01-19,3,158.74000549316406,174.22999572753906,30,0.5841793628061165,1270.46,9.59,PROFIT_TARGET_50%
819,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-08,2024-01-23,15,399.5828857421875,417.8673400878906,30,3.8619463370672804,15194.13,131.14,PROFIT_TARGET_DEBIT
824,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-19,2024-01-23,4,189.25271606445312,192.8290863037109,30,0.6811538518377684,1051.29,8.11,PROFIT_TARGET_50%
826,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-19,2024-01-24,5,174.22999572753906,178.2899932861328,30,0.498958600718991,816.15,6.04,PROFIT_TARGET_50%
818,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-08,2024-01-29,21,460.7021789550781,476.8839111328125,30,4.189600421047345,16419.22,130.63,PROFIT_TARGET_DEBIT
828,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-23,2024-01-30,7,192.8290863037109,185.7751007080078,30,0.40229201292718564,-1465.11,-10.62,STOP_LOSS
827,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-23,2024-01-31,8,417.8673400878906,411.443603515625,30,3.574902421236345,-4797.44,-44.73,STOP_LOSS_DEBIT
825,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-19,2024-02-02,14,59.385440826416016,66.04261779785156,30,1.4713554441726284,7422.79,168.16,PROFIT_TARGET_DEBIT
832,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-31,2024-02-02,2,411.443603515625,423.3240356445313,30,0.6385990218574111,1365.94,4.86,PROFIT_TARGET_50%
822,TSLA,BEAR_PUT_SPREAD,BUY_DEBIT,2024-01-10,2024-02-05,26,233.94000244140625,181.05999755859372,30,2.4096369548756797,7726.09,106.88,EXPIRED
833,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2024-02-02,2024-02-07,5,423.3240356445313,426.2645568847656,30,0.6674071262213843,1151.73,4.11,PROFIT_TARGET_50%
829,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2024-01-24,2024-02-09,16,178.2899932861328,172.47999572753906,30,0.49868809373226064,850.54,6.3,PROFIT_TARGET_50%
836,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2024-02-07,2024-02-09,2,426.2645568847656,431.2574462890625,30,0.7296856320083833,985.94,3.55,PROFIT_TARGET_50%
835,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2024-02-05,2024-02-15,10,181.05999755859372,200.4499969482422,30,0.5785665363633825,-2680.67,-20.21,STOP_LOSS
839,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2024-02-15,2024-02-20,5,200.4499969482422,193.75999450683597,30,0.7468366974469305,969.41,7.6,PROFIT_TARGET_50%
830,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-29,2024-02-22,24,476.8839111328125,492.63873291015625,30,4.520530720305601,16393.41,120.88,EXPIRED
834,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2024-02-02,2024-02-22,20,66.04261779785156,78.39865112304688,30,2.0296842695875625,8619.79,141.56,PROFIT_TARGET_DEBIT
837,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2024-02-09,2024-02-22,13,431.2574462890625,432.263916015625,30,0.7704200223416358,1530.24,5.53,PROFIT_TARGET_50%
831,META,BULL_CALL_SPREAD,BUY_DEBIT,2024-01-30,2024-02-23,24,396.5774230957031,480.32562255859375,30,4.500828639132379,16452.51,121.85,EXPIRED
838,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2024-02-09,2024-02-27,18,186.81344604492188,180.66050720214844,30,0.4955206572118307,775.23,5.74,PROFIT_TARGET_50%
843,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2024-02-22,2024-02-29,7,78.39865112304688,78.97162628173828,30,0.45488751825192253,575.13,4.22,PROFIT_TARGET_50%
